"Participant","Dataset","Illusion_Type","Block","Trial","Illusion_Difference","Illusion_Strength","ISI","Error","RT","Response"
"IllusionGamePCS_S349","IllusionGamePCS","VerticalHorizontal","B",78,0.03,27,0.837,1,1.454,"right"
"IllusionGamePCS_S349","IllusionGamePCS","VerticalHorizontal","B",79,0.03,-27,1.036,0,0.863,"left"
"IllusionGamePCS_S349","IllusionGamePCS","VerticalHorizontal","B",80,0.24909,-36,0.877,0,0.866,"left"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",1,0.30447,9,0.83,0,0.491,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",2,0.08716,-15,0.702,0,0.469,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",3,-0.18509,-27,0.607,0,0.505,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",4,0.30447,-15,0.641,0,0.453,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",5,-0.08716,-21,1.097,0,0.568,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",6,0.45,3,0.615,0,0.475,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",7,0.45,21,0.836,0,0.637,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",8,-0.08716,-3,1.042,0,0.56,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",9,-0.45,21,0.644,0,0.576,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",10,0.30447,15,0.675,0,0.671,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",11,-0.18509,-3,0.666,0,0.493,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",12,-0.18509,-21,0.826,0,0.438,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",13,0.30447,27,0.68,0,0.587,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",14,-0.18509,21,0.705,1,0.491,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",15,-0.45,9,0.704,0,0.559,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",16,-0.45,27,0.797,0,0.532,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",17,-0.08716,15,0.898,1,0.492,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",18,-0.18509,-9,0.758,0,0.479,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",19,-0.30447,-9,1.069,0,0.493,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",20,-0.08716,27,0.869,1,0.403,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",21,0.45,-27,0.863,0,0.404,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",22,0.30447,3,0.631,0,0.573,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",23,0.45,9,1.064,0,0.465,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",24,0.18509,-27,0.741,0,0.428,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",25,0.30447,-27,0.99,0,0.418,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",26,-0.18509,9,0.626,0,0.655,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",27,-0.18509,-15,0.945,0,0.448,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",28,0.30447,-3,0.975,0,0.47,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",29,0.08716,9,0.805,1,0.515,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",30,-0.45,-9,1.026,0,0.552,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",31,0.45,-9,0.82,0,0.404,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",32,-0.30447,-3,0.726,0,0.534,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",33,0.30447,-9,1.029,0,0.453,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",34,0.45,-15,0.747,0,0.432,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",35,-0.30447,-21,0.93,0,0.376,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",36,-0.08716,-15,0.676,0,0.449,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",37,-0.30447,27,1.012,1,0.443,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",38,0.30447,-21,1.016,0,0.494,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",39,-0.45,-27,0.681,0,0.402,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",40,0.18509,3,1.043,0,0.452,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",41,0.45,27,1.058,1,0.567,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",42,-0.45,-21,0.692,0,0.488,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",43,0.45,15,0.971,0,0.433,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",44,-0.08716,3,0.775,0,0.643,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",45,0.08716,-9,0.882,0,0.468,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",46,-0.45,-3,0.755,0,0.443,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",47,0.18509,-15,1.075,0,0.421,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",48,-0.30447,-27,0.615,0,0.438,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",49,-0.30447,9,0.945,0,0.492,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",50,0.18509,9,0.725,0,0.454,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",51,-0.30447,21,0.653,0,0.685,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",52,-0.18509,3,0.92,0,0.495,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",53,0.08716,-3,0.707,0,0.502,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",54,-0.45,3,1.044,0,0.481,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",55,0.08716,15,0.829,1,0.877,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",56,-0.08716,9,0.999,1,0.44,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",57,0.45,-3,1.003,0,0.421,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",58,-0.30447,3,0.877,0,0.505,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",59,0.18509,-21,1.05,0,0.505,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",60,-0.08716,-27,0.945,0,0.438,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",61,-0.45,15,0.901,0,0.605,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",62,0.18509,27,0.95,1,0.506,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",63,-0.08716,21,1.08,1,0.438,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",64,-0.45,-15,1.066,0,0.457,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",65,0.18509,-9,0.887,0,0.44,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",66,-0.18509,27,1.005,1,0.461,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",67,0.08716,3,0.658,0,0.761,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",68,0.08716,21,0.941,1,0.428,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",69,0.08716,-21,1.052,0,0.45,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",70,0.45,-21,1.07,0,0.367,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",71,-0.08716,-9,0.765,0,0.577,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",72,0.08716,-27,1.027,0,0.406,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",73,0.18509,15,0.683,1,0.554,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",74,0.18509,21,1.02,1,0.527,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",75,-0.18509,15,0.979,1,0.447,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",76,-0.30447,-15,0.873,0,0.489,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",77,0.30447,21,0.673,0,0.646,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",78,0.08716,27,0.989,1,0.463,"down"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",79,0.18509,-3,0.907,0,0.496,"up"
"IllusionGamePCS_S165","IllusionGamePCS","MullerLyer","A",80,-0.30447,15,0.829,0,0.583,"down"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",1,-0.3383,1.05,0.951,0,0.507,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",2,0.5,0.75,0.874,0,0.505,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",3,0.09684,0.15,0.712,0,0.77,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",4,-0.20566,-0.75,0.989,0,0.488,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",5,0.20566,1.05,0.837,1,0.618,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",6,-0.20566,-0.45,0.847,0,0.524,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",7,0.5,0.15,1.042,0,0.444,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",8,-0.09684,1.35,0.927,1,0.666,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",9,-0.3383,-1.05,0.662,0,0.537,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",10,-0.5,-1.35,0.706,0,0.512,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",11,0.20566,-0.15,0.775,0,0.553,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",12,0.09684,-0.75,0.807,0,0.77,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",13,0.3383,1.35,0.849,0,0.495,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",14,0.3383,-1.35,0.948,0,0.622,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",15,-0.3383,0.45,1.072,0,0.478,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",16,0.09684,-0.15,0.91,0,0.835,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",17,-0.20566,1.05,1.035,1,0.844,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",18,0.5,-1.35,1.01,0,0.551,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",19,0.20566,-0.75,0.641,0,0.726,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",20,0.3383,-0.15,1.063,0,0.661,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",21,-0.5,1.05,0.962,0,0.426,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",22,0.20566,1.35,0.608,0,0.59,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",23,-0.09684,0.45,0.827,0,0.931,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",24,-0.3383,1.35,1.04,0,0.791,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",25,-0.09684,-0.75,0.672,0,0.842,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",26,-0.5,-0.15,1.059,0,0.627,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",27,0.20566,0.15,0.926,0,0.641,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",28,0.09684,-1.05,0.796,0,0.789,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",29,0.09684,1.05,0.608,1,0.899,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",30,0.3383,0.45,1.062,0,0.613,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",31,0.20566,-1.35,1.011,0,0.559,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",32,-0.09684,-0.45,1.076,0,0.478,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",33,-0.5,-0.45,0.799,0,0.577,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",34,-0.09684,-0.15,0.744,0,0.719,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",35,-0.5,0.15,0.901,0,0.557,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",36,0.5,-0.15,1.032,0,0.592,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",37,-0.3383,-1.35,0.841,0,0.526,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",38,0.3383,-0.75,0.88,0,0.568,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",39,-0.09684,-1.35,0.646,0,0.674,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",40,-0.5,-1.05,0.951,0,0.484,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",41,-0.3383,-0.45,1.086,0,0.489,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",42,-0.20566,0.45,0.92,0,0.534,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",43,0.20566,-1.05,0.759,0,0.662,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",44,0.20566,-0.45,0.727,0,0.725,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",45,0.09684,0.45,1.096,0,0.709,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",46,-0.20566,1.35,0.864,1,0.724,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",47,-0.20566,-1.05,0.745,0,0.698,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",48,0.09684,-1.35,0.95,0,0.558,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",49,-0.20566,0.75,1.019,0,0.66,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",50,0.3383,-1.05,1.019,0,0.52,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",51,0.5,-0.75,0.843,0,0.468,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",52,0.20566,0.75,0.754,1,0.783,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",53,-0.20566,0.15,0.911,0,0.584,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",54,-0.20566,-1.35,1.041,0,0.559,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",55,0.3383,1.05,0.828,0,0.57,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",56,0.5,-1.05,0.755,0,0.613,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",57,-0.20566,-0.15,0.631,0,0.87,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",58,0.20566,0.45,0.791,0,0.561,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",59,0.5,1.35,0.612,0,0.713,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",60,0.09684,-0.45,0.682,0,0.765,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",61,0.3383,0.75,0.666,0,0.746,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",62,0.09684,1.35,0.798,1,0.662,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",63,-0.3383,-0.15,0.923,0,0.49,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",64,-0.3383,0.15,0.648,0,0.539,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",65,-0.5,0.75,0.981,0,0.619,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",66,-0.09684,-1.05,0.937,0,0.815,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",67,0.5,0.45,0.97,0,0.528,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",68,0.09684,0.75,1.073,1,1.04,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",69,-0.3383,0.75,1.078,0,0.781,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",70,-0.5,-0.75,0.649,0,0.632,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",71,-0.09684,0.75,0.618,1,0.679,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",72,0.3383,0.15,0.954,0,0.635,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",73,0.5,-0.45,1.093,0,0.519,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",74,-0.5,1.35,1.073,0,0.479,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",75,0.5,1.05,0.905,0,0.863,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",76,-0.5,0.45,0.812,0,0.573,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",77,0.3383,-0.45,0.615,0,0.67,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",78,-0.09684,1.05,0.704,1,1.033,"left"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",79,-0.09684,0.15,0.968,0,0.833,"right"
"IllusionGamePCS_S165","IllusionGamePCS","Ebbinghaus","A",80,-0.3383,-0.75,0.779,0,0.646,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",1,-0.12339,31.5,1.032,0,0.923,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",2,0.12339,13.5,0.991,0,0.577,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",3,-0.12339,-31.5,0.617,0,0.742,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",4,0.0581,40.5,0.771,1,0.851,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",5,0.20298,-4.5,0.649,0,0.6,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",6,-0.3,31.5,1.061,0,0.824,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",7,-0.3,-22.5,1.042,0,0.517,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",8,-0.12339,40.5,0.8,1,0.749,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",9,0.3,22.5,1.048,0,0.606,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",10,-0.20298,4.5,0.808,0,0.501,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",11,-0.0581,-4.5,1.029,0,0.663,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",12,0.20298,-31.5,1.045,0,0.515,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",13,0.12339,4.5,0.682,0,0.545,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",14,-0.0581,-13.5,1.059,0,0.523,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",15,-0.0581,-31.5,0.791,0,0.605,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",16,-0.0581,31.5,0.837,1,0.756,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",17,-0.20298,-31.5,0.978,0,0.533,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",18,0.3,4.5,0.869,0,0.53,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",19,0.12339,-4.5,0.928,0,0.655,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",20,-0.0581,-40.5,0.793,0,0.577,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",21,0.0581,13.5,0.979,0,0.882,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",22,0.0581,22.5,0.956,1,0.837,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",23,0.3,40.5,1.026,0,0.627,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",24,-0.3,13.5,1.05,0,0.511,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",25,0.0581,4.5,0.889,0,0.603,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",26,0.12339,-13.5,0.935,0,0.501,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",27,0.12339,-31.5,0.636,0,0.597,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",28,-0.3,-40.5,1.097,0,0.5,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",29,0.3,-22.5,0.683,0,0.548,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",30,0.3,-40.5,1.075,0,0.488,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",31,0.3,-4.5,0.847,0,0.442,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",32,0.3,13.5,0.655,0,0.504,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",33,0.0581,-13.5,1.048,0,0.481,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",34,-0.20298,40.5,0.693,0,0.744,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",35,-0.0581,40.5,1.074,1,0.544,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",36,0.20298,-13.5,0.833,0,0.541,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",37,-0.20298,22.5,0.803,0,0.624,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",38,0.20298,40.5,0.926,0,0.771,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",39,0.0581,-40.5,0.705,0,0.708,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",40,-0.0581,-22.5,1.011,0,0.512,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",41,0.20298,-40.5,0.649,0,0.558,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",42,0.12339,-40.5,1.058,0,0.524,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",43,-0.0581,13.5,0.965,0,0.573,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",44,0.0581,-22.5,0.641,0,0.788,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",45,-0.3,-13.5,0.753,0,0.447,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",46,0.20298,13.5,0.705,0,0.498,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",47,-0.20298,-4.5,0.784,0,0.524,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",48,-0.20298,13.5,0.667,0,0.505,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",49,-0.3,-4.5,0.893,0,0.449,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",50,-0.12339,-13.5,0.966,0,0.459,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",51,0.0581,31.5,0.649,1,0.921,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",52,0.20298,-22.5,0.691,0,0.516,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",53,0.20298,31.5,0.809,0,0.794,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",54,-0.12339,-4.5,0.969,0,0.583,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",55,-0.12339,22.5,0.6,0,0.678,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",56,-0.3,22.5,0.649,0,0.543,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",57,-0.0581,4.5,0.773,0,0.618,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",58,-0.3,-31.5,0.802,0,0.508,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",59,0.12339,-22.5,1.085,0,0.483,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",60,-0.3,4.5,1.035,0,0.41,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",61,-0.20298,-22.5,0.662,0,0.535,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",62,0.12339,22.5,0.602,0,0.56,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",63,0.12339,40.5,0.946,1,0.884,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",64,0.20298,22.5,0.609,0,0.617,"left"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",65,-0.3,40.5,0.796,0,0.668,"right"
"IllusionGamePCS_S165","IllusionGamePCS","VerticalHorizontal","A",66,-0.12339,4.5,0.602,0,0.679,"right"
